BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201501,8,1400,201501,8,2000,1416699,548236,"IOWA",19,2015,"January","Blizzard","Z",35,"WEBSTER","DMX","08-JAN-15 14:00:00","CST-6","08-JAN-15 20:00:00","0","0","0","0","0.00K","0.00K","Mesonet",,,,,,,,,,,,,,,,,,,,,,"Low pressure passed to the north of Iowa.  A trough of low pressure extended south from the low and swept across the state.  The airmass was cold with Arctic air in place.  Recent snowfall remained loose on the ground across the area with several inches of relatively fluffy snow present.  As the trough moved through the state, snow squalls occurred with it.  This made a potentially dangerous situation more likely.  The winds increased during the day with wind speeds during the afternoon and evening hours in the 25 to 40 MPH range with frequent gusts to around 50 MPH.  The combination of snow on the ground and the snow squalls resulted in rapid visibility reductions.  The snow squalls generally produced under an inch of new snowfall.  By mid afternoon, whiteout conditions were widespread across north central Iowa.  Travel was hazardous with many roads closed or nearly impassible.  One fatality occurred.  A couple, 76 and 77 years of age, drove off the road in Hancock County, near Woden, and sought help on foot.  The 76 year old female was found frozen to death, the husband was later found and taken to the hospital in critical condition suffering from exposure.","","CSV"
201501,5,2145,201501,6,830,1416928,555473,"INDIANA",18,2015,"January","Heavy Snow","Z",48,"HANCOCK","IND","05-JAN-15 21:45:00","EST-5","06-JAN-15 08:30:00","0","0","0","0",,"0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"An Alberta Clipper brought a quick round of snow to central Indiana during the evening of January 5 and the early morning hours of January 6. The snow combined with the cold temperatures caused roads to become slick and hazardous for the morning commute. Snowfall amounts were heaviest north of Indianapolis, quickly tapering off to less than an inch south of Indianapolis.","Snowfall accumulation of 5.7 inches was reported from 2.6 miles northeast of McCordsville. No other information on impacts were received.","CSV"
201501,26,1500,201501,27,2200,1416919,553841,"MASSACHUSETTS",25,2015,"January","Winter Weather","Z",1,"NORTHERN BERKSHIRE","ALY","26-JAN-15 15:00:00","EST-5","27-JAN-15 22:00:00","0","0","0","0",,,"Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"A significant and powerful coastal storm impacted the Northeast states on Monday, January 26th through Tuesday, January 27th. Despite the impressive strength of this storm, it remained just far enough away from the region to avoid having a major impact on western Massachusetts. While parts of Long Island, New York and eastern New England saw a major blizzard, much of the Berkshires only saw a moderate snowfall. ||Light snowfall began during the afternoon hours on Monday, January 26th. Snowfall lifted from south to north across Berkshire County and accumulate an inch or two by evening. ||During the overnight hours, a steady light snowfall occurred, especially in eastern parts of Berkshire. With snow being light in intensity, only a few inches accumulated  by morning.   With the forecast calling for a significant event, many school and businesses were closed for Tuesday, January 27th. ||During the daytime on Tuesday, January 27th, a light to moderate snowfall built into the region from the east. Snowfall was even briefly heavy at times. Gusty winds allowed for blowing and drifting of snowfall as well. Although traffic was already light due to people avoiding the roadways due to the forecast, many accidents were reported across the region. Snowfall tapered off by the evening hours. ||Snowfall amounts ranged from about 4 to 8 inches across the Berkshires, with the highest amounts in the higher elevations.","","CSV"
201501,31,1600,201501,31,2359,1416830,551200,"NEBRASKA",31,2015,"January","Winter Storm","Z",44,"DODGE","OAX","31-JAN-15 16:00:00","CST-6","31-JAN-15 23:59:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"A deep trough across the southwest United States moved into the southern Plains early on January 31st. Ahead of this system deep moisture spread northward across the central Plains. This broad, but persistent area of warm air advection led to increasing showers over Kansas, which moved northward into eastern Nebraska and western Iowa early on the 31st. This initial precipitation was a mix of light rain and snow through mid afternoon. As colder air, associated with a stronger northern stream trough and cold front, started to move into the area late Saturday afternoon and evening the precipitation turned to all snow and began to accumulate. Snow, occasionally moderate, continued into Saturday night diminishing to light snow on Sunday morning, before ending Sunday afternoon. Snowfall of 5 to 9 inches were common across east central and southeast Nebraska, as well as southwest Iowa. As the colder air moved into the area Saturday night winds switched from northeast to northwest and increased. Winds of 20 to 30 mph with gusts over 40 mph were common into the day on Sunday that led to considerable blowing and drifting snow. The combination of falling and blowing snow resulted in reduced visibilities and very difficult driving conditions. This winter storm continued into February.","Snowfall ranged from 6 to 9 inches across the county including a measured 9 inches in Fremont.","CSV"
201501,23,1800,201501,24,600,1416944,554353,"TENNESSEE",47,2015,"January","Winter Weather","Z",64,"DEKALB","OHX","23-JAN-15 18:00:00","CST-6","24-JAN-15 06:00:00","0","0","0","0","0.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"Light snow overspread Middle Tennessee from late on January 23 into the early morning hours on January 24. Most locations received between one half inch and 1 inch of snow, but some areas reported up to 1 and a half inches of snow in north and northwest Middle Tennessee.","Snow amounts up to 1 inch were reported across De Kalb County. 0.9 inches of snow was measured 5.8 miles northeast of Dowelltown.","CSV"
201501,30,1800,201501,31,1100,1416922,553887,"NEW YORK",36,2015,"January","Cold/Wind Chill","Z",49,"EASTERN SCHENECTADY","ALY","30-JAN-15 18:00:00","EST-5","31-JAN-15 11:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an Arctic cold front, very cold temperatures moved into the region from Canada for the overnight hours between Friday, January 30th and Saturday, January 31st.  Temperatures dropped to zero to 10 degrees below zero in many locations.  ||With gusty northwest winds in place, wind chill values dropped to 15 to 30 degrees below zero.  With these cold conditions in place, many cities and towns opened warming shelters.  ||With gusty winds diminishing during the day on Saturday, January 31st, wind chill values improved, although temperatures remained rather frigid through the day.","","CSV"
201501,30,1800,201501,31,1100,1416922,553883,"NEW YORK",36,2015,"January","Cold/Wind Chill","Z",38,"SOUTHERN HERKIMER","ALY","30-JAN-15 18:00:00","EST-5","31-JAN-15 11:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an Arctic cold front, very cold temperatures moved into the region from Canada for the overnight hours between Friday, January 30th and Saturday, January 31st.  Temperatures dropped to zero to 10 degrees below zero in many locations.  ||With gusty northwest winds in place, wind chill values dropped to 15 to 30 degrees below zero.  With these cold conditions in place, many cities and towns opened warming shelters.  ||With gusty winds diminishing during the day on Saturday, January 31st, wind chill values improved, although temperatures remained rather frigid through the day.","","CSV"
201501,24,622,201501,24,900,1416905,553022,"CALIFORNIA",6,2015,"January","Dense Fog","Z",90,"E CENTRAL S.J. VALLEY","HNX","24-JAN-15 06:22:00","PST-8","24-JAN-15 09:00:00","0","0","0","0","0.00K","0.00K","Mesonet",,,,,,,,,,,,,,,,,,,,,,"An upper trough moved through California on January 22, scouring out the low stratus deck that had been over the San Joaquin Valley for several days. However, the trough was not strong enough to completely scour out the low level moisture. A ridge of high pressure over the eastern Pacific began to build into northern California creating stable conditions with good radiational cooling. This led to areas of dense fog developing just after midnight on January 23. Visibility improved above 1 mile as the fog lifted into a low stratus deck by noon and remained through the remainder of the day. ||Dense fog redeveloped by early morning of January 24. The fog was particularly bad in Kern County where the California Highway Patrol reported areas of visibility less than 200 feet with pacing on many parts of Highway 99 and Highway 58 through Bakersfield. The fog once again lifted into a low stratus deck by afternoon. Then dense fog developed again late in the evening and persisted through noon on January 25. The fog lifted into a low stratus deck which persisted through the afternoon before clearing in the evening. This allowed areas of dense fog to redevelop in the early morning hours of January 26. This time, the dense fog was the worst on the west side of the San Joaquin Valley with visibility of 200 to 500 feet along parts of Interstate 5. The weather pattern began to change on January 26, allowing the fog to clear by mid morning as a low pressure system off the northern Baja coast began spreading clouds across central California and spreading some rain as far north as Kern county.","Areas of visibility less than 1/4 mile. Areas of visibility less than 500 feet along Highway 99 through Madera and Merced counties.","CSV"
201501,23,1800,201501,24,600,1416944,554331,"TENNESSEE",47,2015,"January","Winter Weather","Z",9,"MACON","OHX","23-JAN-15 18:00:00","CST-6","24-JAN-15 06:00:00","0","0","0","0","0.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"Light snow overspread Middle Tennessee from late on January 23 into the early morning hours on January 24. Most locations received between one half inch and 1 inch of snow, but some areas reported up to 1 and a half inches of snow in north and northwest Middle Tennessee.","Snow amounts up to 1.5 inches were estimated across Macon County. 1.4 inches of snow was measured 7 miles north-northeast of Red Boiling Springs on the Clay County border.","CSV"
201501,7,1700,201501,8,1000,1416765,549556,"NEW YORK",36,2015,"January","Cold/Wind Chill","Z",84,"SOUTHERN WASHINGTON","ALY","07-JAN-15 17:00:00","EST-5","08-JAN-15 10:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an arctic cold front, bitter cold air moved into the region for the night of Wednesday, January 7th. Overnight lows were below zero in most areas, with temperatures as low as -10 to -30 degrees over the Adirondacks and the Lake George and Saratoga Region.  ||With strong northwesterly winds in place, this allowed for winds chill values to be as low as -40 degrees during the late night hours into the morning hours on Thursday, January 8th. Due to the dangerously cold temperatures, many towns and cities opened shelters and warming stations for residents who needed a place to stay overnight. Many school districts also delayed the start of school due to the extremely cold temperatures and low wind chill values.||Although temperatures remained frigid through the day, winds became light, allowing for wind chill values to improve by the late morning hours on Thursday, January 8th.","","CSV"
201501,23,1600,201501,24,100,1416820,550573,"KENTUCKY",21,2015,"January","Heavy Snow","Z",45,"NELSON","LMK","23-JAN-15 16:00:00","EST-5","24-JAN-15 01:00:00","0","0","0","0","0.00K","0.00K","Public",,,,,,,,,,,,,,,,,,,,,,"On the 23rd of January, wrap-around moisture associated with low pressure moving through the Tennessee Valley brought a generally light mixture of rain and snow to southern Indiana and northern Kentucky. Temperatures were generally in the mid 30s. By early evening, a heavier mesoscale snow band developed from central Kentucky northeast through the Bluegrass Region. Despite temperatures remaining just above freezing, snowfall rates increased to around an inch per hour through the evening hours. A swath of 3 to 6 inch accumulations developed from central Kentucky, roughly near Elizabethtown, through Lexington and the central Bluegrass.","Around 5 inches of snow fell in Deatsville.","CSV"
201501,1,2032,201501,1,2032,1416698,555229,"TEXAS",48,2015,"January","Winter Weather","Z",129,"EASTLAND","FWD","01-JAN-15 20:32:00","CST-6","01-JAN-15 20:32:00","0","0","0","0","0.00K","0.00K","Law Enforcement",,,,,,,,,,,,,,,,,,,,,,"Sub-freezing temperatures encompassed the western half of north Texas on New Year's Day when a weak upper level disturbance traversed the region from southwest to northeast. Light wintry precipitation fell during the morning hours over areas generally along and west of the Interstate 35 Corridor where temperatures had fallen below freezing. Accumulations of freezing rain around a tenth of an inch or more made travel hazardous in several locations.","Bridges and overpasses were still reported to be icy, but the main roads were okay. Ranger Hill was reported to be open.","CSV"
201501,5,1400,201501,5,2300,1416691,548142,"IOWA",19,2015,"January","Heavy Snow","Z",48,"STORY","DMX","05-JAN-15 14:00:00","CST-6","05-JAN-15 23:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"Strong warm air advection took place across Iowa during the day on the 5th.  The airmass was quite cold with shallow Arctic air in place.  At the same time a weak surface front pushed southeast out of Nebraska into northern Missouri.  This was a fairly typical Alberta Clipper type weather system.  Snow began to fall heavily around mid day and lasted through the evening.  A band of heavy snow fell from northwest of Fort Dodge through Oskaloosa.  In the band, six to nearly 8 inches of snow fell in a 12 hour period.  The heaviest snow fell in Ankeny, where 7.8 inches was measured.  Around 7.5 inches fell in the Ames area.  There was little wind associated with the storm, however road conditions became quite slick.","","CSV"
201501,31,1300,201501,31,2359,1416830,550993,"NEBRASKA",31,2015,"January","Winter Storm","Z",90,"JOHNSON","OAX","31-JAN-15 13:00:00","CST-6","31-JAN-15 23:59:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"A deep trough across the southwest United States moved into the southern Plains early on January 31st. Ahead of this system deep moisture spread northward across the central Plains. This broad, but persistent area of warm air advection led to increasing showers over Kansas, which moved northward into eastern Nebraska and western Iowa early on the 31st. This initial precipitation was a mix of light rain and snow through mid afternoon. As colder air, associated with a stronger northern stream trough and cold front, started to move into the area late Saturday afternoon and evening the precipitation turned to all snow and began to accumulate. Snow, occasionally moderate, continued into Saturday night diminishing to light snow on Sunday morning, before ending Sunday afternoon. Snowfall of 5 to 9 inches were common across east central and southeast Nebraska, as well as southwest Iowa. As the colder air moved into the area Saturday night winds switched from northeast to northwest and increased. Winds of 20 to 30 mph with gusts over 40 mph were common into the day on Sunday that led to considerable blowing and drifting snow. The combination of falling and blowing snow resulted in reduced visibilities and very difficult driving conditions. This winter storm continued into February.","Snowfall ranged from 5 to 7 inches across the county, included a measured 6 inches in Techumseh.","CSV"
201501,22,2335,201501,23,1100,1416905,553018,"CALIFORNIA",6,2015,"January","Dense Fog","Z",90,"E CENTRAL S.J. VALLEY","HNX","22-JAN-15 23:35:00","PST-8","23-JAN-15 11:00:00","0","0","0","0","0.00K","0.00K","Mesonet",,,,,,,,,,,,,,,,,,,,,,"An upper trough moved through California on January 22, scouring out the low stratus deck that had been over the San Joaquin Valley for several days. However, the trough was not strong enough to completely scour out the low level moisture. A ridge of high pressure over the eastern Pacific began to build into northern California creating stable conditions with good radiational cooling. This led to areas of dense fog developing just after midnight on January 23. Visibility improved above 1 mile as the fog lifted into a low stratus deck by noon and remained through the remainder of the day. ||Dense fog redeveloped by early morning of January 24. The fog was particularly bad in Kern County where the California Highway Patrol reported areas of visibility less than 200 feet with pacing on many parts of Highway 99 and Highway 58 through Bakersfield. The fog once again lifted into a low stratus deck by afternoon. Then dense fog developed again late in the evening and persisted through noon on January 25. The fog lifted into a low stratus deck which persisted through the afternoon before clearing in the evening. This allowed areas of dense fog to redevelop in the early morning hours of January 26. This time, the dense fog was the worst on the west side of the San Joaquin Valley with visibility of 200 to 500 feet along parts of Interstate 5. The weather pattern began to change on January 26, allowing the fog to clear by mid morning as a low pressure system off the northern Baja coast began spreading clouds across central California and spreading some rain as far north as Kern county.","Widespread visibility less than 1/4 mile, including 1/8 mile reported at the Fresno airport causing airport delays.","CSV"
201501,30,1800,201501,31,1100,1416922,553884,"NEW YORK",36,2015,"January","Cold/Wind Chill","Z",82,"NORTHERN FULTON","ALY","30-JAN-15 18:00:00","EST-5","31-JAN-15 11:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an Arctic cold front, very cold temperatures moved into the region from Canada for the overnight hours between Friday, January 30th and Saturday, January 31st.  Temperatures dropped to zero to 10 degrees below zero in many locations.  ||With gusty northwest winds in place, wind chill values dropped to 15 to 30 degrees below zero.  With these cold conditions in place, many cities and towns opened warming shelters.  ||With gusty winds diminishing during the day on Saturday, January 31st, wind chill values improved, although temperatures remained rather frigid through the day.","","CSV"
201501,28,317,201501,28,1130,1416906,553061,"CALIFORNIA",6,2015,"January","Dense Fog","Z",90,"E CENTRAL S.J. VALLEY","HNX","28-JAN-15 03:17:00","PST-8","28-JAN-15 11:30:00","0","0","0","0","0.00K","0.00K","Mesonet",,,,,,,,,,,,,,,,,,,,,,"A storm system brought precipitation to central California on January 27, 2015, and was followed by an area of high pressure and stable conditions which led to dense fog development in the San Joaquin Valley each late night and morning on January 28-31. Widespread visibility below 1/4 mile occurred each day, with the visibility dropping below 500 feet in some areas. The dense fog led to airport delays in Fresno, numerous school bus delays each day, and numerous traffic accidents, two of which resulted in fatalities.","Widespread visibility below 1/4 mile. Visibility at Fresno International Airport was reported less than 1/8 mile for several hours resulting in air traffic delays.","CSV"
201501,1,0,201501,1,600,1416913,553658,"NEW YORK",36,2015,"January","Lake-Effect Snow","Z",10,"NORTHERN ERIE","BUF","01-JAN-15 00:00:00","EST-5","01-JAN-15 06:00:00","0","0","0","0","15.00K","0.00K","Social Media",,,,,,,,,,,,,,,,,,,,,,"Weak, multiband lake effect snows developed on December 30th over the western southern tier. During the day on the 31st, the snows lifted north across northern Erie and Genesee counties. The snow continued through the overnight hours before ending before daybreak on the first of January. Snowfall totals of eight to twelve inches were reported.","","CSV"
201501,23,1800,201501,24,600,1416944,554324,"TENNESSEE",47,2015,"January","Winter Weather","Z",7,"ROBERTSON","OHX","23-JAN-15 18:00:00","CST-6","24-JAN-15 06:00:00","0","0","0","0","0.00K","0.00K","Social Media",,,,,,,,,,,,,,,,,,,,,,"Light snow overspread Middle Tennessee from late on January 23 into the early morning hours on January 24. Most locations received between one half inch and 1 inch of snow, but some areas reported up to 1 and a half inches of snow in north and northwest Middle Tennessee.","Snow amounts up to 1 inch were reported across Robertson County.  1 inch of snow was measured at the Highway 49 and Highway 25 split northeast of Springfield, and 1 inch of snow was also reported in White House.","CSV"
201501,23,1800,201501,24,600,1416944,554325,"TENNESSEE",47,2015,"January","Winter Weather","Z",8,"SUMNER","OHX","23-JAN-15 18:00:00","CST-6","24-JAN-15 06:00:00","0","0","0","0","0.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"Light snow overspread Middle Tennessee from late on January 23 into the early morning hours on January 24. Most locations received between one half inch and 1 inch of snow, but some areas reported up to 1 and a half inches of snow in north and northwest Middle Tennessee.","Snow amounts up to 1.7 inches were reported across Sumner County. 1.7 inches of snow was measured 4.5 miles northwest of Bethpage, and 1.4 inches of snow was measured 5.2 miles north of Westmoreland. Around 1 inch of snow fell in Hendersonville.","CSV"
201501,1,0,201501,31,2359,1416984,555284,"TEXAS",48,2015,"January","Drought","Z",120,"ROCKWALL","FWD","01-JAN-15 00:00:00","CST-6","31-JAN-15 23:59:00","0","0","0","0","0.00K","0.50K","Drought Monitor",,,,,,,,,,,,,,,,,,,,,,"Severe or greater drought conditions continued to plague central and western portions of north Texas during January of 2015.","Rockwall County spent all of January, 2015 split between Severe/D2 conditions across the northwest half of the county and Moderate/D1 across the southeastern half.","CSV"
201501,1,0,201501,1,2359,1416984,555288,"TEXAS",48,2015,"January","Drought","Z",118,"TARRANT","FWD","01-JAN-15 00:00:00","CST-6","01-JAN-15 23:59:00","0","0","0","0","0.00K","4.00K","Drought Monitor",,,,,,,,,,,,,,,,,,,,,,"Severe or greater drought conditions continued to plague central and western portions of north Texas during January of 2015.","Tarrant County spent January, 2015 immersed in Extreme/D3 conditions over all but the southwest corner of the county, where Exceptional/D4 conditions resided.","CSV"
201501,1,0,201501,1,2359,1416984,555289,"TEXAS",48,2015,"January","Drought","Z",119,"DALLAS","FWD","01-JAN-15 00:00:00","CST-6","01-JAN-15 23:59:00","0","0","0","0","0.00K","2.00K","Drought Monitor",,,,,,,,,,,,,,,,,,,,,,"Severe or greater drought conditions continued to plague central and western portions of north Texas during January of 2015.","Dallas County spent January, 2015 with Extreme/D3 conditions across the western three-quarters of the county and Severe/D2 across the eastern quarter of the county.","CSV"
201501,1,0,201501,31,2359,1417014,555650,"OKLAHOMA",40,2015,"January","Drought","Z",16,"CUSTER","OUN","01-JAN-15 00:00:00","CST-6","31-JAN-15 23:59:00","0","0","0","0","0.00K","0.00K","Drought Monitor",,,,,,,,,,,,,,,,,,,,,,"With persistent dry conditions, drought persisted across much of western and central Oklahoma.","With persistent dry weather.  D2 (severe) drought persisted.","CSV"
201501,1,0,201501,31,2359,1417014,555651,"OKLAHOMA",40,2015,"January","Drought","Z",11,"MAJOR","OUN","01-JAN-15 00:00:00","CST-6","31-JAN-15 23:59:00","0","0","0","0",,,"Drought Monitor",,,,,,,,,,,,,,,,,,,,,,"With persistent dry conditions, drought persisted across much of western and central Oklahoma.","With dry and mild conditions through the month, D2 (severe) to D3 (extreme) drought persisted.","CSV"
201501,23,1800,201501,24,600,1416944,554333,"TENNESSEE",47,2015,"January","Winter Weather","Z",10,"CLAY","OHX","23-JAN-15 18:00:00","CST-6","24-JAN-15 06:00:00","0","0","0","0","0.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"Light snow overspread Middle Tennessee from late on January 23 into the early morning hours on January 24. Most locations received between one half inch and 1 inch of snow, but some areas reported up to 1 and a half inches of snow in north and northwest Middle Tennessee.","Snow amounts up to 1.5 inches were reported across Clay County. 1.4 inches of snow was measured 7 miles north-northeast of Red Boiling Springs.","CSV"
201501,8,1400,201501,8,2000,1416699,548232,"IOWA",19,2015,"January","Blizzard","Z",15,"PALO ALTO","DMX","08-JAN-15 14:00:00","CST-6","08-JAN-15 20:00:00","0","0","0","0","0.00K","0.00K","Mesonet",,,,,,,,,,,,,,,,,,,,,,"Low pressure passed to the north of Iowa.  A trough of low pressure extended south from the low and swept across the state.  The airmass was cold with Arctic air in place.  Recent snowfall remained loose on the ground across the area with several inches of relatively fluffy snow present.  As the trough moved through the state, snow squalls occurred with it.  This made a potentially dangerous situation more likely.  The winds increased during the day with wind speeds during the afternoon and evening hours in the 25 to 40 MPH range with frequent gusts to around 50 MPH.  The combination of snow on the ground and the snow squalls resulted in rapid visibility reductions.  The snow squalls generally produced under an inch of new snowfall.  By mid afternoon, whiteout conditions were widespread across north central Iowa.  Travel was hazardous with many roads closed or nearly impassible.  One fatality occurred.  A couple, 76 and 77 years of age, drove off the road in Hancock County, near Woden, and sought help on foot.  The 76 year old female was found frozen to death, the husband was later found and taken to the hospital in critical condition suffering from exposure.","","CSV"
201502,26,800,201502,26,1800,93146,559189,"TENNESSEE",47,2015,"February","Heavy Snow","Z",74,"SEVIER/SMOKY MOUNTAINS","MRX","26-FEB-15 08:00:00","EST-5","26-FEB-15 18:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"An area of low pressure tracked through the area.  Conditions were favorable for snow production.  Even the valley had significant snow over the 2 day period.","An observer recorded 6.3 inches of snow 1 mile north of New Found Gap.","CSV"
201501,31,1500,201501,31,2359,1416830,551198,"NEBRASKA",31,2015,"January","Winter Storm","Z",52,"DOUGLAS","OAX","31-JAN-15 15:00:00","CST-6","31-JAN-15 23:59:00","0","0","0","0","0.00K","0.00K","Official NWS Observations",,,,,,,,,,,,,,,,,,,,,,"A deep trough across the southwest United States moved into the southern Plains early on January 31st. Ahead of this system deep moisture spread northward across the central Plains. This broad, but persistent area of warm air advection led to increasing showers over Kansas, which moved northward into eastern Nebraska and western Iowa early on the 31st. This initial precipitation was a mix of light rain and snow through mid afternoon. As colder air, associated with a stronger northern stream trough and cold front, started to move into the area late Saturday afternoon and evening the precipitation turned to all snow and began to accumulate. Snow, occasionally moderate, continued into Saturday night diminishing to light snow on Sunday morning, before ending Sunday afternoon. Snowfall of 5 to 9 inches were common across east central and southeast Nebraska, as well as southwest Iowa. As the colder air moved into the area Saturday night winds switched from northeast to northwest and increased. Winds of 20 to 30 mph with gusts over 40 mph were common into the day on Sunday that led to considerable blowing and drifting snow. The combination of falling and blowing snow resulted in reduced visibilities and very difficult driving conditions. This winter storm continued into February.","Snowfall ranged from 6 to 10 inches across the county including a measured 9.7 inches in Bennington, 9.3 inches at Valley, and 9 inches in mid town Omaha.","CSV"
201501,15,2200,201501,16,800,1416712,548640,"IDAHO",16,2015,"January","Winter Weather","Z",4,"CENTRAL PANHANDLE MOUNTAINS","OTX","15-JAN-15 22:00:00","PST-8","16-JAN-15 08:00:00","0","0","0","0","0.00K","0.00K","Social Media",,,,,,,,,,,,,,,,,,,,,,"An occluded front passage brought moderate to heavy snow for much of North Idaho Thursday night into Friday morning of January 15th and 16th.","A Facebook post noted 2.25 inches of snow 3 miles west of Deary, WA.","CSV"
201501,15,2200,201501,16,700,1416712,548641,"IDAHO",16,2015,"January","Heavy Snow","Z",1,"NORTHERN PANHANDLE","OTX","15-JAN-15 22:00:00","PST-8","16-JAN-15 07:00:00","0","0","0","0","0.00K","0.00K","Social Media",,,,,,,,,,,,,,,,,,,,,,"An occluded front passage brought moderate to heavy snow for much of North Idaho Thursday night into Friday morning of January 15th and 16th.","A Facebook post noted 5 inches of snow at Sandpoint, Idaho.","CSV"
201501,15,2200,201501,16,700,1416712,548643,"IDAHO",16,2015,"January","Heavy Snow","Z",1,"NORTHERN PANHANDLE","OTX","15-JAN-15 22:00:00","PST-8","16-JAN-15 07:00:00","0","0","0","0","0.00K","0.00K","Social Media",,,,,,,,,,,,,,,,,,,,,,"An occluded front passage brought moderate to heavy snow for much of North Idaho Thursday night into Friday morning of January 15th and 16th.","A Facebook post noted 4 inches of snow 6 miles east northeast of Rathdrum, Idaho.","CSV"
201501,15,2200,201501,16,700,1416712,548644,"IDAHO",16,2015,"January","Winter Weather","Z",1,"NORTHERN PANHANDLE","OTX","15-JAN-15 22:00:00","PST-8","16-JAN-15 07:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"An occluded front passage brought moderate to heavy snow for much of North Idaho Thursday night into Friday morning of January 15th and 16th.","A spotter reported 3 inches of snow at Blanchard, Idaho.","CSV"
201501,30,1800,201501,31,1100,1416922,553891,"NEW YORK",36,2015,"January","Cold/Wind Chill","Z",84,"SOUTHERN WASHINGTON","ALY","30-JAN-15 18:00:00","EST-5","31-JAN-15 11:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an Arctic cold front, very cold temperatures moved into the region from Canada for the overnight hours between Friday, January 30th and Saturday, January 31st.  Temperatures dropped to zero to 10 degrees below zero in many locations.  ||With gusty northwest winds in place, wind chill values dropped to 15 to 30 degrees below zero.  With these cold conditions in place, many cities and towns opened warming shelters.  ||With gusty winds diminishing during the day on Saturday, January 31st, wind chill values improved, although temperatures remained rather frigid through the day.","","CSV"
201501,30,1800,201501,31,1100,1416922,553894,"NEW YORK",36,2015,"January","Cold/Wind Chill","Z",51,"WESTERN ALBANY","ALY","30-JAN-15 18:00:00","EST-5","31-JAN-15 11:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an Arctic cold front, very cold temperatures moved into the region from Canada for the overnight hours between Friday, January 30th and Saturday, January 31st.  Temperatures dropped to zero to 10 degrees below zero in many locations.  ||With gusty northwest winds in place, wind chill values dropped to 15 to 30 degrees below zero.  With these cold conditions in place, many cities and towns opened warming shelters.  ||With gusty winds diminishing during the day on Saturday, January 31st, wind chill values improved, although temperatures remained rather frigid through the day.","","CSV"
201501,26,1700,201501,27,900,1416945,554365,"TENNESSEE",47,2015,"January","Winter Weather","Z",34,"FENTRESS","OHX","26-JAN-15 17:00:00","CST-6","27-JAN-15 09:00:00","0","0","0","0","0.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"Light snow spread across much of Middle Tennessee during the evening hours on January 26, followed by additional light snow showers in the early morning hours on January 27. Some locations in the Upper Cumberland region had up to 1 inch of snow.","Snow amounts up to 1 inch were reported across Fentress County. A CoCoRaHS station 3.1 miles southeast of Jamestown measured 0.8 inches of snow, and a CoCoRaHS station 13.7 miles south of Jamestown measured 0.8 inches of snow.","CSV"
